user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
2485327,66,3923,115,0,368,614.96,7,5.49,0,39893,1,0,1,0
149806,35,284,180,0,160,44.38,11,7.36,0,2670,0,0,1,0
4511507,14,1166,212,30,140,285.85,5,7.48,211,17031,0,1,0,0
16514,88,551,8,4,33,226.9,13,5.3,168,13365,0,0,0,1
4463,86,241,36,20,96,251.26,13,8.54,206,18805,1,0,0,1
1473307,13,621,27,51,79,143.81,8,6.93,1,8667,0,0,1,0
401053,160,203,34,87,103,106.25,10,7.45,26,6428,0,0,1,0
196882,31,627,5,0,154,170.19,11,8.39,204,10304,1,0,0,1
67771,8,331,38,146,51,103.29,12,7.31,20,6259,1,0,1,0
106366,57,605,279,15,256,147.41,12,9.13,0,8955,0,0,1,0
1749957,28,400,23,97,228,86.71,8,5.93,9,5272,0,1,0,0
9352,103,357,34,76,160,154.23,13,7.19,79,9140,0,0,0,1
3935001,0,1767,4,0,0,236.66,6,5.9,46,14674,0,0,0,1
388622,15,1055,49,0,90,183.79,10,7.55,0,11324,1,0,1,0
2060965,64,280,0,79,188,98.23,7,6.25,2,5989,0,0,1,0
36666,54,215,92,82,54,94.79,12,6.0,43,5692,0,0,0,1
514194,1,510,0,84,55,171.11,9,7.45,0,10266,0,0,1,0
167475,17,1559,20,5,140,484.86,11,5.26,158,29238,0,0,0,1
99312,15,1247,45,8,42,335.44,12,7.23,1,20191,0,0,0,1
87096,5,846,18,67,60,191.12,12,6.55,136,11294,0,0,0,1
3343571,29,420,46,116,635,143.52,7,6.58,20,8409,0,1,0,0
7538,8,733,0,98,0,213.21,13,7.22,3,12729,0,0,0,1
3933745,14,107,388,18,164,24.66,6,7.91,7,1703,0,0,1,0
547921,6,1636,22,37,312,448.06,9,7.49,1,27170,0,0,1,0
2528591,23,1007,0,0,564,220.41,7,10.0,1203,14420,0,1,0,0
18667,123,514,34,91,408,221.16,13,7.48,185,13314,0,0,0,1
4218491,6,1766,47,0,94,141.54,6,4.58,21,10990,0,1,0,0
61409,23,1198,0,136,49,261.65,12,6.85,18,16589,0,0,1,0
37102,37,515,55,38,211,157.64,12,7.34,9,9475,0,0,0,1
9072,26,640,90,11,410,205.23,13,8.25,8,12331,0,0,0,1
4414,40,459,100,29,74,147.32,13,7.25,32,8661,0,0,0,1
488555,56,394,42,20,82,148.31,9,7.85,114,8510,0,0,0,1
3997615,16,601,38,71,110,166.52,6,6.87,57,10014,0,1,0,0
371401,23,1073,10,227,121,160.08,10,6.67,384,11021,1,0,0,1
4578820,45,553,73,28,245,254.02,5,6.94,65,14980,1,0,1,0
195217,25,1179,8,88,136,243.36,11,7.33,10,14322,0,0,1,0
4112031,157,1009,1,50,49,427.5,6,7.56,63,25506,0,1,0,0
462675,48,558,218,105,437,202.99,9,8.39,0,12169,0,0,0,1
1300189,19,315,26,8,70,229.83,8,6.28,232,13678,1,0,1,0
14633,4,239,44,83,216,90.59,13,6.87,0,5500,1,0,1,0
2100565,28,585,138,289,759,146.17,7,6.5,129,8615,0,0,1,0
2411075,13,816,24,49,274,288.15,7,6.87,20,18706,0,1,0,0
32985,70,1013,10,47,41,245.71,12,6.96,4,14464,1,0,0,1
3748,16,381,2,156,0,112.01,13,6.84,0,6758,0,0,1,0
123015,1,189,284,30,0,39.96,12,7.45,0,2408,1,0,1,0
28162,12,2298,0,0,70,416.89,13,0.0,0,26316,0,0,1,0
23566,20,950,38,259,17,257.57,13,7.57,242,15173,0,0,0,1
231788,1,279,10,146,108,63.58,11,7.04,1,3633,0,0,0,1
55899,97,1000,98,38,186,309.94,12,7.47,2,18458,0,0,0,1
288989,20,1262,71,85,66,275.15,10,7.49,18,16291,0,0,0,1
3582615,6,402,23,121,105,123.79,6,5.67,22,7305,0,1,0,0
251414,29,1256,0,0,227,244.26,11,7.27,0,15155,0,0,0,1
2074253,7,498,40,28,145,120.35,7,7.38,94,7507,0,1,0,0
414621,1,1839,0,0,0,357.84,10,7.21,0,22605,0,0,0,1
65288,21,476,60,21,189,225.27,12,7.93,165,13275,0,0,0,1
225565,15,659,0,170,0,159.94,11,6.6,0,9929,1,0,1,0
400594,4,546,5,6,26,214.38,10,8.24,218,12692,1,0,1,0
236653,16,532,85,69,79,121.31,11,7.18,18,7683,0,0,1,0
1784003,24,336,87,43,354,108.53,8,7.31,30,6820,1,1,0,0
16707,37,1474,9,270,191,296.42,13,6.22,35,18067,1,0,0,1
3976645,32,613,57,26,155,720.36,6,7.34,379,43469,0,1,0,0
1576807,0,849,42,121,61,241.2,8,6.8,0,14108,0,0,1,0
97334,0,418,6,91,10,160.55,12,5.85,0,9536,0,0,0,1
504091,15,696,17,31,114,145.01,9,6.94,4,8834,1,1,0,0
48442,30,2189,0,0,57,493.01,12,6.53,0,30884,0,0,1,0
74211,4,318,56,63,13,101.34,12,5.67,43,5994,0,0,0,1
42712,1,575,0,0,29,370.85,12,8.7,586,22084,0,0,1,0
406279,11,548,20,224,261,166.01,10,4.74,20,10416,0,0,1,0
719277,21,703,14,11,440,159.6,9,7.39,49,9765,0,0,1,0
305780,59,489,53,112,310,106.7,10,6.34,0,6011,0,0,0,1
63732,18,652,0,57,8,215.81,12,7.68,76,12809,1,0,0,1
71441,41,1342,0,206,0,367.42,12,6.43,3,23009,0,0,0,1
43536,52,1441,1,0,44,462.16,12,7.92,0,27198,0,0,0,1
133002,3,1086,15,165,19,226.24,11,6.49,101,14936,1,0,0,1
403117,24,1930,117,0,488,813.6,10,6.58,507,50165,0,0,1,0
146139,26,896,83,90,508,176.39,11,7.21,43,11240,1,0,1,0
5548940,47,371,131,55,148,165.99,4,7.04,46,9908,0,1,0,0
1268759,7,518,2,98,36,149.78,8,6.07,25,8902,0,0,1,0
201996,97,690,166,18,190,113.61,11,7.13,0,7480,1,0,1,0
188334,39,260,26,112,97,84.28,11,7.28,25,5211,0,0,0,1
371472,26,1581,75,0,718,223.5,10,7.36,0,12981,0,0,1,0
89305,129,1308,2,0,88,442.98,12,7.03,0,27399,0,0,1,0
6660,18,251,21,119,34,111.88,13,7.34,43,6604,0,0,0,1
334143,9,1228,21,33,12,235.2,10,9.14,32,14577,0,0,1,0
205188,27,778,153,37,147,248.76,11,6.92,144,14854,0,0,0,1
53658,22,1235,1,28,0,311.29,12,8.01,0,18346,0,0,0,1
165360,31,709,69,20,142,179.62,11,7.35,18,10455,0,0,0,1
361936,50,686,10,32,76,195.03,10,7.49,72,11860,0,0,0,1
524973,46,718,76,10,278,140.56,9,9.21,0,8939,1,1,0,0
1305953,13,1119,6,0,207,256.07,8,6.34,39,16411,0,1,0,0
1999512,52,474,59,33,327,147.94,7,6.27,0,8630,0,1,0,0
425737,67,477,74,13,39,178.76,10,7.61,37,10836,1,1,0,0
94785,4,508,11,29,726,152.03,12,7.23,29,9409,0,0,1,0
5415266,3,737,7,75,149,215.22,4,6.08,103,12853,0,1,0,0
88458,3,307,1,125,18,80.49,12,7.31,0,4623,0,0,0,1
1338791,21,869,6,4,379,128.83,8,7.36,18,7758,0,0,1,0
168171,52,1656,58,24,30,919.01,11,7.47,2607,56121,0,0,0,1
1584779,29,786,20,117,103,154.54,8,8.35,0,9542,0,1,0,0
1193945,7,339,30,0,221,71.49,8,7.81,240,3112,0,0,0,1
452367,31,784,16,34,123,172.34,9,7.66,3,11181,0,0,1,0
476352,5,227,4,144,165,90.03,9,6.42,29,5351,1,0,1,0
261082,9,279,88,23,818,79.5,11,7.05,30,4726,0,0,1,0
361903,17,207,21,130,44,119.46,10,7.43,19,7297,1,0,1,0
357813,36,1165,48,71,94,307.54,10,8.89,14,18575,0,0,0,1
4105329,35,770,43,140,124,349.2,6,6.42,157,21766,0,1,0,0
1407861,44,564,41,35,143,170.58,8,7.29,0,10139,0,0,1,0
4674620,19,828,22,10,471,236.79,5,6.84,89,14484,0,0,0,1
69410,33,547,46,165,422,145.75,12,7.35,36,8532,0,0,1,0
55226,64,229,49,52,135,95.29,12,7.86,71,5433,1,0,1,0
1131697,8,654,6,0,132,229.17,8,7.98,393,14400,1,1,0,0
294198,39,4137,6,93,527,453.05,10,5.89,53,31932,0,0,0,1
500437,19,1411,0,0,19,341.51,9,6.74,228,20706,0,0,1,0
789325,7,514,27,61,76,125.59,9,8.13,45,7534,1,1,0,0
178456,18,765,61,62,110,285.18,11,7.26,116,17614,0,0,1,0
202008,8,1006,7,112,70,216.61,11,6.99,24,12257,0,0,0,1
3081649,8,265,98,72,694,58.96,7,0.0,23,3976,1,1,0,0
1541137,38,1982,0,0,2,365.87,8,6.78,0,23405,0,0,0,1
269464,2,700,5,76,92,192.01,11,6.38,91,11040,0,0,0,1
158617,0,666,1,103,2,143.82,11,8.17,0,8530,0,0,0,1
1179953,37,841,3,47,103,297.12,8,6.81,25,18099,0,0,1,0
1335681,21,617,64,165,74,118.15,8,7.12,41,7636,0,1,0,0
153888,15,1021,20,32,38,316.7,11,7.14,64,19083,1,0,0,1
133900,0,714,6,10,8,225.3,11,7.79,151,13595,0,0,1,0
57890,18,868,89,33,124,173.27,12,7.1,22,10420,0,0,0,1
1441291,1,27,399,0,2,1.16,8,9.86,0,38,0,0,1,0
131139,49,286,46,293,18,99.97,11,6.29,0,5864,0,0,0,1
21941,6,1264,8,143,1,265.17,13,6.47,0,17540,0,0,0,1
84581,32,1161,29,21,438,288.74,12,7.62,3,18260,1,0,0,1
27451,21,821,22,81,203,193.35,13,6.4,0,11968,1,0,0,1
92200,10,1439,4,8,112,132.14,12,6.23,0,9690,1,0,1,0
240470,9,275,18,29,20,432.36,11,7.35,373,25768,1,0,0,1
1886098,21,959,1,30,23,239.55,8,7.18,0,15383,0,1,0,0
267198,177,177,1,0,21,590.1,11,7.48,771,37241,0,0,0,1
37505,29,393,121,60,663,168.31,12,7.77,45,9952,0,0,1,0
4219207,1,603,21,178,57,174.11,6,6.87,57,10871,0,1,0,0
114218,7,855,49,104,46,192.07,12,6.87,12,12009,1,0,1,0
85592,20,302,55,104,14,78.56,12,7.49,0,4694,1,0,1,0
142683,11,509,3,367,0,144.84,11,6.8,0,8289,0,0,0,1
222482,53,939,2,74,22,279.38,11,7.15,9,16434,1,0,0,1
210733,7,1026,11,16,103,178.62,11,6.14,0,10775,1,0,1,0
4300067,14,662,49,102,144,255.04,6,7.96,4,15310,0,1,0,0
7518,67,453,53,48,46,119.94,13,8.07,67,7210,0,0,0,1
1457675,12,201,130,79,193,86.58,8,8.07,0,5182,0,0,1,0
120422,32,787,108,15,256,291.28,12,7.46,67,17324,1,0,0,1
375821,32,700,0,25,14,370.5,10,8.31,248,22513,0,1,0,0
2021235,29,430,29,82,176,152.03,7,6.32,1,9064,0,1,0,0
504413,15,889,54,21,19,185.67,9,7.48,28,11587,0,0,1,0
1016827,16,1046,46,89,162,224.5,9,6.95,5,13845,0,0,1,0
379463,31,666,24,60,51,193.19,10,7.01,57,11220,0,0,0,1
591643,24,857,77,54,270,183.53,9,7.36,7,11629,1,1,0,0
359108,0,834,68,7,282,172.7,10,7.18,203,9991,0,0,0,1
270281,6,241,127,37,310,87.63,11,7.66,31,5167,1,0,1,0
169254,179,1219,118,90,87,334.95,11,6.66,32,20300,0,0,0,1
452469,12,580,99,1,35,568.0,9,8.09,177,37510,0,0,0,1
1525263,14,417,71,34,111,156.52,8,8.72,88,9675,0,0,0,1
380641,4,611,73,44,13,161.23,10,5.48,0,9715,0,0,1,0
4846696,28,2176,4,0,91,453.24,5,7.12,0,27842,0,1,0,0
2792103,11,1796,0,0,204,506.95,7,6.13,4,31674,1,1,0,0
446791,130,222,27,63,140,114.03,9,6.94,0,6798,0,0,1,0
5637959,30,789,112,22,109,245.06,4,7.8,46,14648,0,1,0,0
30902,21,495,165,0,20,256.37,12,8.35,101,15306,0,0,0,1
46097,34,341,0,254,106,93.06,12,7.16,35,5671,0,0,1,0
349291,27,291,103,22,176,210.42,10,7.23,202,12737,0,0,1,0
1249555,33,488,146,0,458,85.74,8,7.22,0,5381,1,0,1,0
363092,59,1479,2,3,43,317.76,10,7.56,2,19029,0,0,1,0
1722,51,699,72,36,100,221.74,13,6.98,2,13415,0,0,0,1
10184,3,205,10,160,287,73.25,13,7.79,0,4378,1,0,1,0
461632,17,460,170,117,392,143.64,9,8.53,14,8840,1,0,0,1
2591411,10,775,11,40,316,147.35,7,7.31,80,9221,1,0,1,0
212061,15,425,10,119,123,117.13,11,8.46,2,7112,0,1,0,0
71933,1,936,39,150,16,232.69,12,6.42,136,13659,0,0,0,1
4518808,30,1317,19,44,39,262.03,5,6.84,6,16747,0,0,1,0
174689,20,655,8,88,103,207.37,11,7.59,60,12241,0,0,0,1
29503,3,382,190,54,249,172.81,12,7.52,9,10386,0,0,1,0
117251,6,927,15,97,90,200.42,12,5.97,0,12014,0,0,0,1
75090,55,649,11,114,4,242.86,12,7.78,0,14475,0,0,0,1
175632,24,622,38,99,87,227.61,11,7.12,247,13601,1,0,0,1
128607,75,132,182,30,10,76.89,12,6.76,0,4539,1,0,0,1
58433,46,1260,3,0,9,326.2,12,8.38,43,19529,0,0,0,1
300108,4,594,39,17,514,162.81,10,7.3,20,10181,1,0,1,0
241794,23,600,14,59,77,143.64,11,7.44,0,9030,0,0,1,0
3331887,28,1172,37,195,85,308.16,7,4.69,9,17959,0,0,1,0
533125,11,2346,9,0,129,421.93,9,6.1,0,28605,0,0,1,0
11135,26,508,194,79,134,113.21,13,7.74,6,6981,1,0,1,0
3133,17,161,83,70,101,78.67,13,6.63,23,4629,0,0,0,1
19244,7,398,17,148,0,144.8,13,6.25,90,8330,0,0,0,1
88046,27,287,37,0,0,341.91,12,8.49,517,20349,1,0,0,1
290088,178,872,41,73,47,232.83,10,6.86,0,13860,0,0,1,0
181865,6,143,84,47,20,65.2,11,7.63,90,3740,0,0,1,0
3380,12,580,70,114,22,165.14,13,7.43,174,9771,0,0,0,1
187539,101,823,96,26,327,189.99,11,8.79,2,11538,0,0,1,0
56997,37,455,9,77,85,147.57,12,5.66,0,8646,0,0,1,0
141912,24,66,58,96,44,46.85,11,5.71,1,2835,0,0,0,1
2409689,17,452,8,77,459,262.09,7,7.83,57,15807,0,1,0,0
130053,15,625,62,48,19,129.7,11,7.42,0,7712,0,0,0,1
101287,3,1169,4,11,73,411.0,12,5.69,106,23966,0,0,0,1
4618920,2,2082,0,0,411,513.32,5,0.0,67,36765,1,1,0,0
324366,51,1849,23,0,110,216.16,10,5.7,102,15481,0,0,1,0
71150,9,373,65,76,56,134.32,12,8.44,13,8039,0,0,0,1
329748,13,961,25,25,83,262.29,10,6.58,1,15932,1,0,1,0
44050,15,771,67,25,218,180.9,12,5.94,31,11515,0,0,0,1
62127,8,928,33,35,240,262.14,12,7.08,19,15239,1,0,1,0
130665,11,1003,9,15,11,217.84,11,7.19,0,12839,0,0,1,0
25363,8,399,3,32,45,175.76,13,8.14,239,10142,0,0,0,1
65483,10,242,35,133,2,115.53,12,7.23,3,6842,0,0,0,1
1734479,95,618,32,16,127,231.72,8,7.6,0,14095,0,0,1,0
142519,13,355,55,104,75,106.93,11,7.32,3,6557,0,0,0,1
297984,3,764,64,41,107,144.61,10,6.0,17,10136,1,0,0,1
247437,71,988,102,134,348,271.3,11,5.5,36,16342,0,0,1,0
18441,32,1077,19,118,50,225.44,13,8.42,0,14367,0,0,0,1
55685,3,1095,2,63,3,371.16,12,7.78,487,22109,0,0,0,1
210048,25,1401,68,14,145,383.78,11,7.67,107,23915,0,0,1,0
441483,25,1198,19,6,16,387.84,9,6.98,6,23571,0,0,1,0
67366,52,349,212,7,251,102.91,12,7.5,0,6145,0,0,1,0
258142,14,306,18,9,16,210.11,11,9.07,473,12094,0,0,0,1
209155,47,355,6,104,59,109.94,11,6.82,8,6746,1,0,0,1
3177207,29,668,36,204,160,178.6,7,5.45,53,11179,0,0,1,0
700227,18,963,1,32,57,219.44,9,7.89,0,12790,0,0,1,0
1763935,82,1589,135,0,0,442.52,8,4.25,510,28118,0,0,1,0
144225,8,562,36,277,54,213.22,11,6.84,142,13008,1,0,0,1
12629,23,687,20,138,39,223.79,13,5.65,17,14117,0,0,0,1
2974421,25,630,15,39,196,134.87,7,7.26,68,8282,1,0,1,0
5921481,28,312,35,101,96,82.65,4,7.33,104,5328,0,1,0,0
308965,13,371,9,210,28,130.7,10,5.61,31,7660,0,1,0,0
174864,3,1234,12,0,109,179.7,11,7.53,0,11717,0,0,0,1
4416449,42,1348,0,10,149,360.37,5,5.74,2,21895,0,1,0,0
3543665,47,1811,24,40,591,181.77,6,5.41,97,12789,0,0,1,0
293323,33,972,37,14,48,329.84,10,7.8,0,20117,1,0,1,0
190900,11,584,5,1,2,280.68,11,7.73,322,16840,0,0,0,1
204820,19,400,78,53,7,157.32,11,6.88,64,9346,0,0,0,1
497063,67,825,35,16,177,467.83,9,6.58,414,31302,0,0,1,0
3463575,6,339,83,49,268,107.63,6,7.36,70,6482,0,0,0,1
2631741,22,425,3,90,148,196.77,7,7.13,1,12908,0,0,1,0
36756,39,882,38,58,155,303.88,12,8.0,13,17771,0,0,0,1
511968,112,419,44,78,59,78.61,9,8.01,0,4605,0,1,0,0
270206,6,176,4,127,211,97.2,11,6.78,33,5842,1,1,0,0
54296,39,320,112,39,373,106.33,12,6.77,4,6419,1,0,1,0
27626,17,571,85,21,22,199.87,13,7.13,2,11971,0,0,0,1
396000,42,546,18,28,39,209.59,10,7.34,83,12941,1,0,0,1
1261059,16,332,100,39,170,170.8,8,6.78,2,10255,0,0,1,0
85715,14,857,0,40,164,278.36,12,6.59,2,16962,0,0,1,0
1256297,15,1350,46,144,44,387.97,8,6.85,32,24871,0,0,1,0
4850939,3,513,28,208,205,184.68,5,6.67,9,11192,0,1,0,0
1730725,31,817,42,125,482,251.01,8,6.46,17,14746,0,1,0,0
187221,19,998,8,0,106,257.79,11,7.45,43,15467,1,0,1,0
119984,8,573,17,3,18,291.94,12,8.26,255,17394,0,0,0,1
78587,25,808,3,126,32,265.84,12,6.42,0,16014,0,0,1,0
22902,19,995,15,49,56,161.34,13,6.49,0,10458,1,0,1,0
242163,8,301,96,41,279,182.89,11,6.67,38,11020,1,0,1,0
49236,5,229,155,56,74,59.78,12,7.64,14,3486,0,0,0,1
67078,50,433,44,63,23,154.6,12,7.52,54,9511,1,0,1,0
2703879,12,1232,0,0,312,158.02,7,6.1,0,9387,0,0,0,1
409616,14,1365,2,0,386,244.44,10,5.71,6,15632,1,0,1,0
3762917,34,512,78,17,530,104.66,6,5.48,0,6976,1,0,1,0
346034,47,981,53,154,117,342.1,10,6.18,498,19478,0,0,0,1
5309904,7,1182,8,85,264,240.07,4,7.22,0,14784,0,1,0,0
47782,84,607,37,61,65,97.14,12,7.69,0,6094,0,0,0,1
3422911,9,309,39,97,30,114.8,7,6.68,14,6797,0,0,1,0
267107,2,871,5,87,74,190.16,11,7.6,0,11360,1,0,0,1
1266205,17,335,19,0,43,755.59,8,7.88,1414,494129,0,0,1,0
313816,8,546,90,18,184,182.84,10,7.55,30,10803,0,0,1,0
521275,52,1034,8,0,211,243.17,9,7.75,82,15234,1,0,1,0
161530,155,508,15,67,89,206.45,11,8.19,13,12158,0,0,0,1
5112063,3,664,59,119,97,327.71,4,5.62,521,19310,0,0,1,0
3970285,15,465,0,1,74,293.1,6,7.43,306,16920,0,0,0,1
1183091,55,614,85,147,513,221.91,8,4.69,8,13672,0,1,0,0
2369555,19,1317,25,0,304,275.02,7,7.08,0,16693,0,0,1,0
233863,1,1181,3,16,59,299.98,11,6.33,9,17964,0,0,1,0
75451,9,358,40,98,198,147.75,12,5.78,72,8732,0,0,0,1
111854,15,1300,23,5,625,706.28,12,9.87,152,51359,1,1,0,0
334238,37,921,48,47,352,260.54,10,6.68,0,15775,0,0,1,0
239700,13,453,13,95,14,107.23,11,8.13,21,6625,0,0,1,0
85045,4,362,15,60,98,101.24,12,6.76,117,6545,1,0,1,0
50652,73,341,45,47,61,124.84,12,8.12,53,7576,1,0,1,0
330591,7,909,16,14,617,180.05,10,8.37,0,11246,0,0,0,1
208635,20,390,52,117,113,171.26,11,7.79,0,10177,0,0,0,1
12865,67,493,75,4,314,262.73,13,7.9,170,15479,0,0,0,1
67857,0,170,0,137,3,45.93,12,6.39,15,2666,1,0,0,1
84030,2,1155,7,0,64,295.36,12,7.48,77,17549,0,0,0,1
3245887,8,2056,14,144,458,358.2,7,6.79,14,23285,0,1,0,0
365490,14,622,62,6,87,231.28,10,7.26,35,14098,0,1,0,0
68542,122,683,0,39,154,238.15,12,8.12,59,14349,0,0,0,1
3303095,31,1344,94,121,513,284.16,7,6.64,0,17955,1,0,0,1
113318,14,1174,1,466,18,361.58,12,6.66,44,21931,0,0,0,1
1394089,4,131,181,47,0,96.49,8,7.78,42,5807,1,0,1,0
93311,15,526,75,40,30,181.7,12,8.95,2,11285,1,0,1,0
246450,3,1197,3,36,267,241.13,11,6.32,44,14044,0,0,0,1
213762,8,536,9,69,15,114.56,11,6.62,1,8015,0,0,1,0
14734,40,674,87,113,89,202.81,13,7.44,3,12298,1,0,0,1
1330189,7,356,11,153,0,76.23,8,7.58,0,4891,0,0,1,0
157582,9,728,18,95,167,307.53,11,7.55,122,18885,0,0,0,1
100833,11,1650,0,0,178,502.17,12,8.19,2,30969,0,0,0,1
2437,16,990,0,18,38,204.1,13,7.64,17,12498,0,0,0,1
165126,14,457,54,54,16,142.88,11,7.81,17,8486,0,0,1,0
506547,14,1229,61,12,383,355.53,9,7.62,38,21504,0,0,0,1
173702,35,1486,25,153,60,326.11,11,5.64,110,20276,0,0,1,0
725545,13,583,60,5,10,205.44,9,5.78,72,12116,0,0,1,0
296177,23,267,75,50,18,108.23,10,6.58,34,6444,0,0,1,0
94749,33,556,18,7,198,108.28,12,7.29,215,6195,0,0,1,0
2277997,39,379,42,41,88,326.36,7,7.43,185,19841,1,0,1,0
3282033,19,682,255,110,242,272.32,7,7.2,171,16367,1,1,0,0
295891,2,268,2,111,1,88.59,10,6.73,0,5133,0,0,1,0
50184,70,427,155,28,138,109.4,12,8.18,0,6719,0,0,0,1
4356665,8,951,2,46,202,162.67,6,7.54,0,9755,0,0,1,0
16774,4,531,14,170,300,143.29,13,6.82,178,9373,0,0,0,1
3696089,3,166,35,12,346,147.51,6,9.09,295,7858,1,0,1,0
149929,81,1056,22,47,72,253.93,11,7.27,39,15829,0,0,1,0
1102047,1,230,0,0,0,182.29,8,7.75,360,10044,1,0,1,0
4522274,13,896,12,29,256,254.71,5,7.11,77,14976,0,0,0,1
81888,47,865,13,21,77,170.23,12,8.74,2,10311,0,0,0,1
244626,77,532,31,51,43,152.0,11,8.02,14,9387,0,0,1,0
390053,17,1417,13,14,1,384.15,10,5.37,0,22449,0,0,0,1
44001,3,214,156,19,462,101.2,12,8.81,0,5953,0,0,0,1
10594,15,514,18,142,338,145.67,13,6.77,13,8875,1,0,1,0
105831,12,893,20,96,171,247.26,12,7.91,23,14622,0,0,1,0
32513,5,192,49,109,19,110.82,12,8.9,19,6543,1,0,1,0
3482367,33,534,135,1501,1355,195.15,6,3.81,36,12519,0,1,0,0
3192859,26,311,2,121,131,133.68,7,10.0,0,7959,0,0,1,0
41363,7,207,18,121,19,130.12,12,6.77,127,7484,0,0,0,1
559869,12,614,5,6,136,303.58,9,7.12,432,18149,0,0,1,0
273214,64,1292,141,60,357,208.22,11,6.94,25,14384,0,0,1,0
36894,55,979,54,31,648,189.67,12,7.67,132,11554,0,0,0,1
5494735,34,918,88,0,410,200.82,4,7.07,13,12250,0,0,1,0
88055,71,424,17,70,62,132.73,12,6.45,22,8154,1,0,0,1
259920,2,1008,0,13,376,136.19,11,7.15,62,7993,0,0,0,1
308736,24,294,15,71,111,305.01,10,7.68,254,18413,1,0,0,1
4873294,6,247,15,202,25,156.01,5,5.29,305,9228,0,0,1,0
239751,13,650,12,39,279,139.38,11,7.12,7,8187,1,0,1,0
375289,9,360,65,155,151,104.28,10,7.13,59,5960,0,0,1,0
176599,12,633,22,117,89,95.64,11,7.08,9,5811,0,0,1,0
10106,10,1261,20,27,0,304.29,13,6.75,6,17292,0,0,1,0
1387913,23,209,21,103,148,67.23,8,7.27,0,4089,1,0,0,1
54199,112,920,17,68,57,325.66,12,6.82,30,19617,0,0,0,1
80950,8,572,66,17,110,134.47,12,6.08,74,8192,0,0,0,1
32451,39,376,88,52,85,138.69,12,8.37,11,8218,0,0,1,0
1045865,8,498,1,0,330,213.58,9,8.92,343,12117,1,0,1,0
1739717,45,1007,50,0,629,354.56,8,6.88,262,21029,0,1,0,0
1349841,32,423,98,17,275,126.4,8,8.67,0,7804,0,1,0,0
219982,14,337,159,2,139,141.25,11,8.11,19,8431,1,0,1,0
1785999,9,374,63,60,89,204.28,8,7.68,40,11973,0,0,0,1
413429,21,938,25,71,1,194.86,10,6.93,9,11710,0,0,1,0
13019,14,785,16,52,71,183.84,13,5.51,0,10944,0,0,0,1
246591,13,423,1,68,33,160.97,11,8.67,102,9600,0,0,1,0
148330,6,642,15,22,173,239.83,11,6.96,96,14025,0,0,0,1
24703,80,864,358,46,308,267.59,13,7.02,1,16071,0,0,0,1
108652,19,400,52,23,688,114.9,12,6.57,67,7262,1,0,1,0
178923,8,291,27,107,35,94.98,11,7.43,19,5625,1,0,1,0
230388,7,639,40,29,230,90.3,11,7.02,34,5168,0,0,0,1
818337,41,698,30,15,84,243.92,9,6.74,24,14749,1,0,1,0
259074,32,442,0,25,572,156.27,11,7.67,147,9474,0,0,0,1
533541,20,696,9,50,579,183.52,9,6.81,101,11327,1,0,1,0
2202717,66,1010,20,49,333,357.57,7,7.69,45,23302,0,1,0,0
2046039,42,696,5,22,37,133.9,7,6.69,67,8211,0,0,1,0
81095,31,647,34,87,45,200.47,12,7.45,5,11957,0,0,0,1
17262,61,298,77,103,35,106.25,13,9.16,0,6329,0,0,0,1
510130,19,649,9,100,576,156.04,9,7.09,0,9495,0,0,1,0
52094,7,540,1,68,33,202.72,12,6.8,101,11914,0,0,1,0
8506,14,521,167,49,169,173.81,13,7.42,0,10530,1,0,1,0
24745,6,1620,7,0,92,463.83,13,5.98,46,29002,1,0,0,1
2059329,15,1424,0,0,0,392.79,7,7.53,1242,24131,0,1,0,0
3775629,45,616,32,73,41,104.67,6,5.06,53,7724,0,1,0,0
3080499,26,261,27,88,186,177.16,7,7.8,0,11603,0,0,0,1
1385155,38,1951,4,1,281,757.52,8,7.74,970,47247,0,1,0,0
1164227,10,554,68,105,12,239.17,8,6.1,91,14100,1,1,0,0
455231,27,360,169,22,189,137.56,9,8.49,21,8243,0,0,0,1
1170979,148,1676,71,1113,13,296.83,8,6.25,0,19239,0,0,1,0
1499181,24,416,26,27,168,104.62,8,7.0,103,6489,1,0,1,0
1644583,0,1162,0,14,0,67.03,8,5.19,0,4718,0,1,0,0
1503681,42,788,13,40,136,228.04,8,6.9,25,13877,0,1,0,0
2445755,4,343,2,654,252,129.55,7,7.59,1,7717,0,0,1,0
545951,0,477,40,43,15,273.36,9,7.8,296,16302,0,0,0,1
80756,18,609,30,147,36,140.65,12,6.68,0,8421,1,0,1,0
552753,0,305,18,145,660,95.91,9,4.52,123,5519,0,1,0,0
99253,16,447,113,78,82,192.25,12,7.56,386,10926,1,0,0,1
125273,35,1056,97,3,195,219.45,12,0.0,9,14308,1,0,1,0
85821,23,889,1,161,2,338.89,12,7.7,244,20129,0,0,1,0
279061,20,708,82,33,14,174.61,10,8.39,13,11046,0,1,0,0
252934,23,246,111,90,245,59.46,11,6.89,7,3464,0,0,1,0
210374,25,431,28,78,19,146.15,11,7.73,60,8703,0,0,0,1
3303327,54,393,65,80,266,155.09,7,8.14,1,9265,0,0,1,0
