user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
4937320,95,557,129,37,316,218.86,5,6.12,7,13342,0,1,0,0
691979,7,634,2,4,909,169.94,9,7.93,51,10415,0,0,1,0
1822539,3,870,9,0,2955,189.3,8,7.37,10,11941,0,0,1,0
10008,120,546,57,0,130,200.05,13,7.26,13,11934,0,0,0,1
2635481,13,66,32,10,1383,29.54,7,8.56,3,1765,0,1,0,0
1972834,513,414,4,0,2570,101.49,8,7.79,0,5997,0,1,0,0
210905,119,633,132,28,349,203.39,11,8.42,5,12167,1,0,1,0
2238935,223,401,28,16,256,144.62,7,8.17,6,8774,0,1,0,0
3520057,54,1264,28,256,2787,248.76,6,6.86,0,15069,0,0,1,0
4620653,119,366,37,9,1544,77.29,5,6.99,10,5292,1,1,0,0
6074021,127,315,233,12,543,54.32,3,7.33,0,3648,1,1,0,0
414713,176,830,2,24,111,195.22,10,7.53,0,12006,1,0,0,1
26698,161,261,22,7,125,124.69,13,9.67,10,7386,0,0,0,1
2922469,23,484,49,24,744,173.55,7,7.02,0,10768,0,0,1,0
304769,56,974,199,11,1012,142.18,10,6.91,11,8776,0,0,1,0
3653411,176,618,1,38,115,219.38,6,7.18,0,13307,0,1,0,0
865559,137,305,7,1,753,76.18,9,0.0,0,4556,0,0,1,0
3083109,57,382,424,0,609,125.26,7,6.19,0,7436,0,1,0,0
81918,197,419,1,0,282,174.34,12,8.92,28,10463,0,0,0,1
84096,13,798,92,0,843,243.73,12,8.38,0,14460,0,0,0,1
199602,91,192,9,0,2601,61.36,11,7.0,172,3858,1,0,1,0
231913,261,447,63,13,199,114.3,11,7.54,93,6829,0,0,1,0
1535413,117,721,35,1,283,197.17,8,9.55,0,11785,0,0,0,1
1047289,14,609,320,32,1636,205.61,9,7.41,0,11830,0,0,1,0
3394673,243,215,248,7,1035,106.31,7,7.69,14,6266,0,1,0,0
381076,136,303,86,1,180,142.35,10,7.74,2,8638,0,0,1,0
3412979,5,2248,25,77,2278,731.19,7,6.3,352,45129,0,1,0,0
616521,72,295,13,18,566,61.89,9,7.39,34,3787,0,1,0,0
56301,93,252,58,44,821,79.33,12,9.6,0,4745,1,0,1,0
558117,56,359,2,20,684,58.62,9,7.85,0,3919,0,0,0,1
3368757,12,827,7,3,1638,160.16,7,7.04,69,10308,0,1,0,0
128427,262,840,43,9,726,187.95,12,6.33,4,11306,0,0,1,0
298734,7,351,13,7,1422,54.7,10,7.81,3,3383,1,0,0,1
1187665,104,665,109,33,392,299.84,8,7.08,36,17626,0,0,1,0
3665227,198,284,6,0,364,121.64,6,7.84,0,7378,0,1,0,0
3853719,142,429,19,0,439,125.17,6,8.12,22,7534,0,1,0,0
4164427,17,867,0,0,2552,154.36,6,7.36,0,9951,0,1,0,0
6763422,7,20,33,65,1139,6.01,3,5.89,0,380,1,1,0,0
27697,51,730,26,43,673,169.76,13,7.08,1,10196,0,0,0,1
909683,212,63,33,1,196,61.21,9,7.12,18,3673,0,0,1,0
39450,97,700,100,11,1049,167.17,12,8.25,0,10105,1,0,0,1
1120729,37,619,193,15,2229,153.51,8,7.67,310,9473,1,0,1,0
5493230,126,659,72,0,202,171.69,4,7.74,0,11283,0,0,0,1
429219,38,1634,3,0,1789,237.22,9,6.43,0,17896,0,0,1,0
4867847,25,561,1,6,1087,206.9,5,6.84,387,12735,0,1,0,0
3666787,28,227,49,78,1147,73.46,6,5.82,4,5772,1,0,1,0
5576620,0,83,58,2,3698,56.41,4,8.53,63,3259,1,0,1,0
23110,53,246,43,13,635,94.86,13,9.51,0,5537,0,0,0,1
940899,220,197,15,17,819,83.89,9,7.86,18,4956,1,1,0,0
1116635,4,1252,53,3,1068,305.45,8,6.25,0,18622,0,0,1,0
46006,117,621,45,13,979,153.99,12,7.96,0,9690,0,0,0,1
805623,1,364,0,0,7443,50.73,9,6.64,0,2794,0,0,0,1
6595668,35,327,39,27,5123,70.76,3,6.96,13,4513,0,0,0,0
1663423,482,366,45,7,160,196.62,8,8.04,45,11684,1,0,1,0
20237,285,1053,61,168,4,257.69,13,6.51,9,15661,0,0,0,1
328480,3,244,164,82,994,69.14,10,6.21,16,4136,1,1,0,0
547075,67,103,0,0,1090,23.85,9,7.26,3,1297,0,0,0,1
86212,440,712,0,33,60,204.82,12,7.91,8,12359,0,0,1,0
537501,75,499,35,5,524,93.26,9,8.09,0,5458,0,0,0,1
491403,116,892,926,8,10,166.26,9,7.5,3,9980,0,0,0,1
3349149,75,343,133,73,772,95.33,7,6.53,45,6272,0,1,0,0
387874,190,494,7,7,507,180.4,10,7.77,1,10745,0,0,0,1
169640,171,1682,32,11,23,496.03,11,6.58,10,29754,0,0,0,1
216778,200,1803,15,2,171,293.7,11,7.5,3,19510,0,0,0,1
55266,89,1337,9,17,1004,337.85,12,7.56,0,21089,0,0,1,0
4289321,141,3573,58,0,1478,585.0,6,6.26,65,42848,0,0,0,1
2031767,124,328,14,28,328,116.96,7,6.59,43,7298,0,0,1,0
