user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
156057,15,17,1,0,11,5.79,11,8.65,1,345,0,1,0,0
363253,2,384,28,35,68,138.17,10,7.81,10,8261,0,1,0,0
10408,3,81,3,1,14,58.04,13,7.84,81,3340,0,0,0,1
520987,0,511,4,5,109,152.8,9,6.33,14,9181,1,0,1,0
57436,10,98,23,19,27,32.41,12,7.59,0,1949,0,0,1,0
1074063,7,53,1,0,0,10.92,9,8.35,0,667,1,0,1,0
199836,7,36,3,3,3,26.5,11,7.96,2,1559,0,0,1,0
125345,46,192,14,2,452,62.39,12,7.95,22,3756,0,0,1,0
240171,8,233,17,9,242,141.4,11,7.74,140,8912,0,0,1,0
36251,1,130,5,12,18,43.7,12,7.26,22,2445,0,0,0,1
61480,3,80,0,1,1,30.65,12,8.11,0,1866,0,0,1,0
141587,12,329,11,11,107,74.32,11,8.3,4,4724,1,1,0,0
474629,9,629,2,49,16,217.94,9,6.35,6,13181,0,0,1,0
96807,2,178,1,1,0,53.76,12,7.87,0,3104,0,0,0,1
417043,16,65,18,19,54,17.78,10,7.31,2,1029,1,0,1,0
305673,30,70,6,0,52,25.33,10,8.13,0,1528,0,0,0,1
37706,1,1,0,0,0,0.81,12,8.5,2,47,0,0,1,0
201950,6,73,0,2,2,59.7,11,8.26,0,3475,0,1,0,0
544767,2,88,0,4,0,54.25,9,7.54,0,3192,0,0,1,0
182668,2,1,0,0,8,1.6,11,8.7,6,96,0,1,0,0
28007,10,63,14,8,31,25.33,13,8.41,0,1496,1,0,0,1
64381,10,205,30,13,92,173.33,12,7.62,148,10136,0,0,0,1
1359209,9,351,41,3,26,111.76,8,7.97,14,6616,0,0,1,0
33062,8,39,2,4,1,14.81,12,8.12,0,849,0,0,0,1
1361981,8,154,2,7,255,44.44,8,8.03,0,2513,0,0,1,0
439110,0,53,3,12,3,28.09,9,7.48,3,1696,0,1,0,0
29186,6,131,23,19,187,51.21,12,7.05,22,3012,0,0,0,1
1067669,6,10,0,0,5,13.53,9,8.71,0,795,1,0,0,1
203611,7,223,15,16,16,164.17,11,7.8,51,10037,1,1,0,0
33169,14,45,6,0,14,26.18,12,8.97,1,1527,1,0,1,0
290798,8,21,0,2,0,49.51,10,8.93,57,2909,0,0,0,1
1064523,7,219,40,12,71,80.79,9,9.1,2,4822,0,1,0,0
65804,3,1,0,0,5,0.57,12,8.0,0,34,1,0,0,1
260604,10,642,1,0,213,135.1,11,6.07,6,8669,0,0,1,0
403973,1,0,0,0,1,2.86,10,9.0,0,176,1,0,0,1
83309,8,179,0,0,1,80.4,12,8.88,0,4842,0,0,0,1
1338961,4,13,2,1,5,10.25,8,7.47,2,601,1,0,0,1
298839,8,136,19,9,34,52.71,10,7.92,10,3142,1,0,1,0
715765,5,178,0,0,2,68.82,9,8.01,2,4205,0,0,0,1
1497183,5,171,4,0,20,207.48,8,8.7,250,12074,0,0,0,1
44815,3,39,0,0,0,24.95,12,9.0,0,1481,0,0,1,0
1885468,3,62,1,1,20,45.27,8,8.42,0,2627,0,0,1,0
118647,1,2,0,0,0,12.11,12,10.0,32,696,1,1,0,0
169407,7,33,2,5,3,21.9,11,7.75,24,1273,1,0,1,0
185579,14,610,9,0,734,128.68,11,8.53,5,7817,0,0,0,1
144405,20,92,23,19,0,31.1,11,8.18,2,1827,0,0,1,0
337102,7,301,52,4,429,86.29,10,7.87,44,5573,0,0,1,0
2300,18,289,18,8,47,70.68,13,6.94,0,4174,0,0,0,1
