user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
1909984,10,181,29,29,32,89.33,8,5.61,99,5366,1,1,0,0
5570542,14,371,6,9,35,97.36,4,6.66,11,5750,0,1,0,0
1548511,4,431,2,23,7,174.45,8,7.47,6,10333,0,1,0,0
5770451,0,9,0,0,10,4.56,4,8.78,0,275,0,1,0,0
3954313,15,105,0,10,37,43.21,6,8.58,0,2596,0,1,0,0
3814475,8,281,12,17,64,56.15,6,7.17,6,3916,1,1,0,0
2492631,4,115,17,12,155,40.99,7,8.07,0,2433,0,1,0,0
3445973,19,508,6,0,613,130.44,7,7.16,6,8020,0,1,0,0
2096531,13,270,16,19,260,72.5,7,6.34,0,4379,0,1,0,0
4134255,0,441,26,15,91,184.72,6,7.05,17,11034,0,0,0,1
5167516,3,99,21,5,60,25.46,4,8.64,1,27201,0,1,0,0
4813216,59,163,43,5,110,56.12,5,6.89,0,3372,0,1,0,0
3682581,4,30,1,2,23,7.63,6,7.52,0,479,0,0,1,0
4791184,6,169,35,8,57,59.81,5,8.13,17,3531,1,0,1,0
5226749,3,110,7,0,17,29.82,4,8.25,0,1784,0,0,1,0
6853085,5,56,10,7,55,23.35,2,7.6,8,1353,0,1,0,0
6758667,8,69,0,1,107,47.37,3,8.07,0,2824,0,1,0,0
1564889,10,2,9,2,8,9.18,8,7.17,3,545,1,1,0,0
4632441,3,319,0,3,86,88.18,5,7.4,6,5227,0,1,0,0
5219292,4,41,3,5,37,12.08,4,7.8,4,703,1,1,0,0
4699682,1,78,10,8,53,23.63,5,7.15,14,1409,0,1,0,0
3920337,8,591,2,0,70,139.87,6,7.49,90,8472,0,1,0,0
3846841,18,251,6,35,179,279.04,6,6.21,63,16715,0,0,1,0
4052755,1,20,0,4,3,10.0,6,6.56,5,553,0,0,1,0
5328900,3,31,9,0,103,6.67,4,8.73,0,408,1,1,0,0
4852313,26,160,0,1,40,43.82,5,7.33,0,2670,1,1,0,0
4423793,24,320,17,28,170,70.37,5,8.71,0,4266,0,1,0,0
1459353,20,98,27,17,36,38.34,8,8.25,1,2299,1,1,0,0
6191129,10,43,1,0,14,11.9,3,7.91,0,719,0,1,0,0
4749898,16,53,6,6,140,9.4,5,6.32,0,630,1,0,0,0
7164779,2,27,0,0,16,11.78,2,8.25,59,557,0,1,0,0
6310409,4,73,3,0,75,28.9,3,8.32,0,1718,0,1,0,0
2487241,26,307,0,2,48,98.39,7,7.71,32,5962,0,1,0,0
3105963,11,210,9,7,286,48.42,7,7.78,8,2961,1,1,0,0
3161775,0,22,0,0,0,8.51,7,9.14,0,510,0,0,1,0
4483579,25,355,79,7,715,91.75,5,7.21,0,5642,0,1,0,0
6167333,95,147,40,17,108,85.46,3,8.15,0,5195,0,0,1,0
2466717,5,402,2,17,36,126.89,7,7.43,27,7498,0,1,0,0
3145465,4,105,0,1,8,25.84,7,8.43,1,1545,0,0,1,0
3162551,7,204,92,61,66,92.55,7,8.01,0,5537,1,1,0,0
5686209,2,87,13,1,131,20.52,4,8.72,0,1191,1,1,0,0
6817684,8,57,1,1,31,22.29,3,7.86,0,1308,0,0,0,1
4667764,4,40,0,0,19,21.86,5,7.58,0,1301,0,0,1,0
3682593,1,74,2,0,42,43.89,6,7.89,0,2651,0,0,1,0
3103187,67,735,14,16,167,174.13,7,7.23,2,10960,0,0,1,0
4025031,2,1,0,0,1,0.32,6,9.0,0,19,0,1,0,0
4829487,22,121,14,8,244,59.9,5,7.94,11,3498,1,1,0,0
3590137,2,123,0,1,84,29.87,6,6.93,5,1697,0,1,0,0
4037223,1,87,3,1,28,36.23,6,8.4,7,2150,1,1,0,0
5121122,86,836,10,2,167,147.07,4,7.95,0,9064,0,0,1,0
3789419,2,3,0,0,0,0.97,6,10.0,0,59,1,1,0,0
4824259,25,147,8,0,170,45.48,5,9.58,25,2758,0,1,0,0
2031583,4,66,3,4,5,23.4,7,8.18,0,1476,1,1,0,0
1973856,5,68,5,3,11,31.19,7,8.58,0,1843,0,1,0,0
4557523,3,116,0,3,26,72.89,5,8.43,3,4372,0,1,0,0
5162899,20,259,21,0,297,68.2,4,7.22,11,4218,0,1,0,0
2611787,1,184,86,2,85,104.23,7,8.07,0,6066,0,1,0,0
2606183,1,3,1,0,1,2.65,7,8.2,0,165,1,1,0,0
5968242,13,106,4,0,79,41.32,3,8.09,0,2461,1,1,0,0
2566291,0,50,12,2,12,17.47,7,7.87,0,1049,0,1,0,0
4526233,4,86,0,3,2,43.86,5,7.99,0,2621,1,0,0,1
3734037,18,216,0,3,15,104.63,6,7.53,43,5981,1,0,0,1
4617908,11,96,2,0,208,25.82,5,8.92,0,1564,0,0,1,0
2651281,0,136,1,3,0,41.46,7,7.9,0,2386,0,1,0,0
3612933,7,69,4,5,119,36.77,6,7.45,0,2170,0,1,0,0
5066430,5,60,3,0,72,57.05,5,9.43,0,3454,1,1,0,0
3048117,16,111,13,12,50,26.78,7,7.6,0,1606,0,1,0,0
1627685,76,375,9,5,43,150.62,8,7.74,0,9033,0,1,0,0
5071293,9,122,21,2,68,46.47,5,8.42,0,2735,0,1,0,0
5183166,4,181,0,0,34,102.24,4,8.33,31,6065,0,1,0,0
4678886,4,109,3,0,12,15.4,5,7.4,0,936,0,1,0,0
1901588,16,57,0,1,27,17.99,8,7.97,9,1074,0,1,0,0
5804368,5,140,5,0,41,29.57,4,7.55,0,1907,0,1,0,0
4489859,4,232,1,3,26,47.99,5,8.0,0,3026,0,1,0,0
5394705,16,250,19,9,29,119.83,4,8.25,0,7361,0,0,0,1
5185735,3,372,1,4,173,99.15,4,6.86,0,5822,0,1,0,0
3366107,11,385,3,86,18,148.88,7,7.14,30,8958,0,1,0,0
3355141,5,107,6,4,461,36.07,7,7.43,0,2067,0,1,0,0
4770050,1,119,0,1,0,39.73,5,9.64,3,12946,0,0,1,0
3345279,4,31,1,2,21,23.26,7,7.19,0,1362,0,1,0,0
3320357,1,113,0,9,69,44.82,7,8.04,0,2575,0,0,0,1
1930254,6,123,6,0,4,26.76,8,8.22,0,1541,0,1,0,0
3885343,2,204,8,6,38,97.02,6,6.93,44,5622,0,1,0,0
6857654,11,21,0,0,2,2.26,2,7.96,0,128,0,1,0,0
3162271,42,195,5,7,39,103.18,7,8.39,2,6162,0,1,0,0
1910514,5,108,16,9,52,41.41,8,6.46,1,2435,1,1,0,0
5890845,0,149,0,0,0,49.66,4,8.07,0,2975,0,1,0,0
6068536,9,16,0,0,4,3.75,3,9.33,0,213,0,1,0,0
7017214,2,64,57,14,311,15.04,2,6.52,0,928,0,1,0,0
3086139,16,433,5,43,19,111.14,7,6.13,2,6839,0,1,0,0
3299837,15,139,6,2,29,89.52,7,7.48,11,5278,0,1,0,0
4726695,39,207,0,8,6,115.01,5,8.88,0,7936,0,1,0,0
4834168,1,120,54,6,202,25.84,5,7.54,0,1775,1,1,0,0
2105001,14,114,4,19,44,43.41,7,7.65,0,2559,0,1,0,0
3882195,9,12,2,0,49,13.28,6,9.07,0,791,0,0,1,0
3643121,23,186,10,38,146,29.57,6,7.77,7,1939,1,1,0,0
4440476,19,254,0,99,83,67.52,5,7.63,5,4000,0,1,0,0
4302431,29,100,27,0,566,40.97,6,8.51,0,2413,0,1,0,0
1568845,3,53,4,14,39,34.5,8,7.9,0,2068,0,1,0,0
6325985,16,111,5,2,162,85.62,3,8.42,7,5229,0,1,0,0
5781619,5,108,1,0,184,64.96,4,7.16,15,3816,0,1,0,0
5235627,15,279,27,1,46,59.8,4,8.06,0,3779,0,1,0,0
3109049,3,58,25,23,29,25.39,7,7.83,0,1438,0,0,0,1
4450652,2,57,7,0,33,17.16,5,8.78,0,956,0,0,1,0
6547431,10,173,15,52,21,74.3,3,7.41,0,4748,1,1,0,0
4294135,22,86,11,1,176,22.61,6,8.94,0,1382,1,0,1,0
3950839,5,25,4,4,12,12.92,6,7.41,0,766,1,1,0,0
3213191,16,510,5,0,56,104.72,7,7.4,20,6746,1,1,0,0
3905619,0,60,1,1,0,15.73,6,8.0,6,938,0,1,0,0
6608268,16,322,7,17,130,96.32,3,7.43,0,5735,0,1,0,0
2227143,3,38,5,1,91,16.16,7,8.16,2,951,0,1,0,0
3592345,15,163,2,10,24,84.88,6,7.46,0,4981,0,1,0,0
1887118,10,40,8,15,41,9.43,8,8.05,12,570,0,1,0,0
4591110,9,237,46,100,230,53.38,5,6.16,0,3431,1,1,0,0
4748027,11,339,0,16,197,54.75,5,7.86,6,3538,0,1,0,0
3525783,8,97,0,0,16,18.66,6,8.52,0,1028,0,1,0,0
3585627,17,136,11,4,3,85.35,6,8.35,49,5109,0,0,1,0
4844612,0,1,0,0,0,0.6,5,10.0,2,36,1,0,1,0
2633045,15,328,21,8,47,100.14,7,7.78,9,6241,0,1,0,0
3359461,2,101,2,9,6,68.84,7,7.63,6,4100,0,1,0,0
3417339,1,437,12,23,0,131.54,7,6.06,0,7876,0,1,0,0
4218851,5,103,0,1,22,57.55,6,8.52,0,3427,1,1,0,0
1993826,13,84,2,34,5,44.28,7,7.96,2,2721,0,1,0,0
2973269,2,55,3,8,49,66.94,7,8.1,6,3988,1,1,0,0
