anime_id,Shounen,Shoujo,Seinen,Ecchi,Mecha,Supernatural,SliceofLife,Action,Adventure,Comedy,Drama,Magic,Romance,type_ONA,type_OVA,type_special,pg13,pg17,90s,00s,10s
10114,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1207,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
10690,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2309,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
12499,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1451,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
875,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
16442,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
23931,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2313,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17157,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
10029,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8550,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2045,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
16870,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
15307,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4106,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
31245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15783,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
2154,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
31658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8246,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1795,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
17187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7472,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
950,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
430,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
10342,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
6733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
32870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1240,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
21497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1252,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
5535,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
25907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2009,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0
11255,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
3488,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28479,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3032,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
34962,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
1298,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
32086,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
10589,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
34504,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
32321,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
1270,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
30778,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
264,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1297,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
4970,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
29831,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
743,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
2848,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
35315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5228,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
461,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
216,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1174,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
12745,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12117,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
9979,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
896,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
34540,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
27653,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
23777,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4107,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
2429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12017,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
33730,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
33728,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
21635,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3120,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21469,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
34100,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
4835,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
11705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2695,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
34541,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
985,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
6372,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
33025,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
155,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
1829,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
3760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8450,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
23293,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
16782,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1121,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
415,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3222,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1092,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
14293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2103,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
10389,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5753,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1042,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1029,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
29093,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2593,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2422,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
32051,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
31853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
8133,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
28915,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
900,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
9917,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
19613,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7135,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
7059,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
2753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
12049,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33034,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
16662,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
33221,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10715,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
31919,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4282,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
33338,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
11445,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
9000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
9790,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
8134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
9465,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
664,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
2623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4983,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
13117,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
31280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2614,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
35880,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
2099,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
13667,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
25537,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
34375,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
16700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1796,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2201,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
5998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31485,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29755,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
8245,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
3783,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
33724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
304,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
3037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1146,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
8745,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
11737,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2901,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
36688,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
4786,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
8248,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
32108,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
2098,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0
33218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4640,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
9789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6927,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
36466,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
4026,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
2346,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
31231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
36616,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
3069,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
30415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2055,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1328,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17269,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
35198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2418,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1793,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
7816,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
899,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1248,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31678,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
8317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
4565,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1362,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
28511,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
1238,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
2356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8247,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
12221,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1833,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2058,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1363,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
460,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
7897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4246,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2890,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
47,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3072,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1076,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
6670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24919,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4756,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
977,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
14175,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
15335,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
11577,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
33204,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6046,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
2056,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2560,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2584,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3842,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4856,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
496,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
30711,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2450,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
8162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33036,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
87,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21867,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
2013,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
34658,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
12857,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
35110,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
10408,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
528,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
31490,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1
434,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
420,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
901,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
33674,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
14807,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1140,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
2144,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
14669,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
4948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21653,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
